Date,ASIANPAINT,CDSL,CRISIL,GUJENERGY,IGL,JIOFIN,SANOFICONR,SANOFI,SBICARD,SKFINDIA,SKFINDUS,TCIEXP,TCI,VIPIND
2026-06-02,2637.814208984375,1215.7105712890625,3840.844482421875,396.95001220703125,160.85000610351562,237.63999938964844,4600.10888671875,3169.199951171875,605.5,1573.571044921875,2164.589111328125,495.3500061035156,918.1144409179688,318.1499938964844
2026-06-03,2639.49951171875,1207.188232421875,3879.355712890625,397.75,161.47999572753906,235.02999877929688,4697.509765625,3212.89990234375,596.5499877929688,1568.2021484375,2316.6474609375,516.7000122070312,930.5011596679688,332.45001220703125
2026-06-04,2638.706787109375,1205.9000244140625,3894.820068359375,402.79998779296875,162.0500030517578,235.74000549316406,4631.32861328125,3179.5,589.5,1579.8184814453125,2404.3349609375,539.9000244140625,937.3438110351562,330.79998779296875
2026-06-05,2663.590576171875,1206.49462890625,3869.977294921875,400.5,164.32000732421875,236.88999938964844,4693.47216796875,3186.39990234375,589.5999755859375,1577.8662109375,2407.822509765625,528.0499877929688,932.2991943359375,329.8500061035156
2026-06-08,2636.3271484375,1182.6124267578125,3797.244873046875,400.0,163.6199951171875,228.86000061035156,4648.267578125,3163.0,574.5499877929688,1565.273681640625,2374.342041015625,513.0499877929688,964.1151123046875,315.75
2026-06-09,2684.806640625,1201.3416748046875,3850.322509765625,392.1499938964844,162.5,234.2100067138672,4641.8662109375,3151.800048828125,584.9500122070312,1555.12158203125,2370.754638671875,530.9500122070312,973.8546752929688,316.25
2026-06-10,2691.74658203125,1190.044677734375,3994.091064453125,381.29998779296875,162.1699981689453,230.1699981689453,4604.146484375,3176.60009765625,580.7000122070312,1536.08642578125,2411.011474609375,515.8499755859375,944.03662109375,308.95001220703125
2026-06-11,2667.75439453125,1179.4412841796875,3889.033447265625,376.79998779296875,160.8000030517578,228.02000427246094,4531.859375,3145.5,568.25,1525.3487548828125,2375.53759765625,504.1499938964844,922.609619140625,297.95001220703125
2026-06-12,2723.7685546875,1216.8006591796875,3884.942626953125,388.0,163.52000427246094,235.88999938964844,4546.92724609375,3120.89990234375,589.4500122070312,1551.4122314453125,2378.42724609375,513.2999877929688,932.6488647460938,314.95001220703125
2026-06-15,2715.73828125,1254.2589111328125,3972.93994140625,399.70001220703125,169.6199951171875,239.52000427246094,4648.5634765625,3240.699951171875,600.9000244140625,1611.543701171875,2481.95849609375,529.2000122070312,947.4329833984375,322.25
2026-06-16,2724.462646484375,1252.57421875,4031.704345703125,394.20001220703125,168.75999450683594,241.9499969482422,4671.8056640625,3303.699951171875,621.6500244140625,1599.732177734375,2485.7451171875,534.6500244140625,936.4947509765625,323.6499938964844
2026-06-17,2714.449462890625,1279.2310791015625,4082.088134765625,397.29998779296875,170.77999877929688,242.97999572753906,4681.259765625,3304.199951171875,625.7000122070312,1588.896728515625,2518.827392578125,540.2000122070312,927.15478515625,323.25
2026-06-18,2731.30322265625,1338.1932373046875,4111.91943359375,399.70001220703125,169.99000549316406,244.10000610351562,4873.60009765625,3370.5,624.9500122070312,1606.9556884765625,2486.841064453125,535.7999877929688,938.7423095703125,318.20001220703125
2026-06-19,2709.393310546875,1357.9134521484375,4122.4951171875,388.45001220703125,167.60000610351562,244.4499969482422,4812.5,3341.0,616.9000244140625,1599.244140625,2617.475830078125,537.5499877929688,947.0333862304688,317.5
2026-06-22,2651.0,1359.39990234375,4214.7822265625,372.79998779296875,169.74000549316406,243.3800048828125,4719.7998046875,3343.199951171875,627.7999877929688,1618.083984375,2745.718994140625,538.9500122070312,945.335205078125,314.8500061035156
2026-06-23,2661.199951171875,1338.886962890625,4167.79052734375,369.29998779296875,169.3300018310547,237.80999755859375,4731.60009765625,3410.199951171875,607.2000122070312,1617.8887939453125,2823.442138671875,528.0,936.3448486328125,311.95001220703125
2026-06-24,2667.5,1319.6622314453125,4077.89794921875,352.8500061035156,167.94000244140625,238.8699951171875,4685.2998046875,3399.199951171875,607.5999755859375,1618.864990234375,2827.926025390625,615.6500244140625,931.899658203125,312.29998779296875
2026-06-25,2645.199951171875,1305.09521484375,4080.49169921875,344.0,170.3800048828125,239.42999267578125,4618.10009765625,3355.60009765625,624.8499755859375,1618.4744873046875,2895.684814453125,533.3499755859375,927.6542358398438,312.45001220703125
2026-06-26,2645.199951171875,1305.09521484375,4080.49169921875,344.0,170.3800048828125,239.42999267578125,4618.10009765625,3355.60009765625,624.8499755859375,1618.4744873046875,2895.684814453125,533.3499755859375,927.6542358398438,312.45001220703125
2026-06-29,2656.89990234375,1286.1678466796875,4066.92333984375,335.29998779296875,165.4499969482422,236.7100067138672,4608.0,3366.699951171875,601.9000244140625,1616.229248046875,2859.912353515625,515.5499877929688,934.5468139648438,306.29998779296875
2026-06-30,2635.699951171875,1293.6990966796875,4069.616943359375,327.04998779296875,164.77999877929688,236.44000244140625,4597.0,3406.300048828125,593.2000122070312,1632.6287841796875,2881.53515625,512.4500122070312,923.70849609375,305.6499938964844
2026-07-01,2716.39990234375,1320.35595703125,4072.310791015625,327.04998779296875,156.80999755859375,240.00999450683594,4607.60009765625,3460.39990234375,596.1500244140625,1628.138427734375,2857.520751953125,509.04998779296875,923.1090698242188,303.6499938964844
2026-07-02,2744.5,1338.5897216796875,4072.211181640625,300.04998779296875,155.8000030517578,239.72999572753906,4616.39990234375,3474.199951171875,604.5499877929688,1637.9000244140625,2807.199951171875,511.0,936.0951538085938,313.95001220703125
2026-07-03,2737.800048828125,1338.3914794921875,4007.958984375,298.1000061035156,153.99000549316406,239.35000610351562,4624.7001953125,3425.0,603.7999877929688,1632.5,2825.800048828125,507.8999938964844,929.851806640625,308.3500061035156
2026-07-06,2754.89990234375,1346.319091796875,3958.97216796875,295.8500061035156,152.22000122070312,240.0,4601.7001953125,3445.699951171875,603.5,1606.0999755859375,2869.0,504.45001220703125,931.4002075195312,302.3999938964844
2026-07-07,2731.39990234375,1347.70654296875,3922.2568359375,286.1499938964844,152.27999877929688,243.07000732421875,4603.10009765625,3461.89990234375,604.9500122070312,1581.699951171875,2859.0,503.25,953.5763549804688,302.79998779296875
2026-07-08,2665.89990234375,1299.5457763671875,3862.8935546875,286.8500061035156,150.1199951171875,229.99000549316406,4539.2998046875,3381.60009765625,585.0999755859375,1587.300048828125,2896.699951171875,499.0,930.4512329101562,300.29998779296875
2026-07-09,2673.800048828125,1334.3284912109375,4045.372802734375,286.45001220703125,151.77000427246094,233.3699951171875,4506.39990234375,3356.0,588.2000122070312,1552.4000244140625,2836.60009765625,553.5499877929688,925.9560546875,303.1499938964844
2026-07-10,2677.800048828125,1418.95654296875,4087.974609375,289.70001220703125,154.05999755859375,241.9600067138672,4566.7001953125,3401.89990234375,611.6500244140625,1571.800048828125,2830.39990234375,559.75,934.2471313476562,303.0
2026-07-13,2652.10009765625,1431.442626953125,4062.13427734375,286.95001220703125,153.07000732421875,241.41000366210938,4588.0,3343.699951171875,618.7000122070312,1574.0999755859375,2751.300048828125,565.8499755859375,933.3980712890625,300.25
2026-07-14,2641.0,1415.5872802734375,4044.375244140625,284.95001220703125,151.7899932861328,235.97000122070312,4558.7998046875,3362.199951171875,638.8499755859375,1567.0999755859375,2738.39990234375,554.7000122070312,924.8072509765625,294.0
2026-07-15,2670.0,1427.0823974609375,4200.2158203125,285.6499938964844,151.55999755859375,236.58999633789062,4523.60009765625,3377.0,640.3499755859375,1527.800048828125,2748.39990234375,563.0,929.1526489257812,303.79998779296875
2026-07-16,2674.699951171875,1397.75,4221.3671875,288.75,154.0,235.64999389648438,4558.5,3410.10009765625,644.5999755859375,1497.0999755859375,2696.699951171875,576.75,931.5999755859375,296.95001220703125
2026-07-17,2689.0,1418.199951171875,4235.93359375,280.3500061035156,153.11000061035156,242.97999572753906,4567.2001953125,3414.199951171875,654.7000122070312,1472.0,2627.89990234375,580.4000244140625,930.8499755859375,297.45001220703125
2026-07-20,2691.39990234375,1385.199951171875,4224.060546875,271.6499938964844,154.66000366210938,238.9199981689453,4528.7998046875,3391.800048828125,644.9500122070312,1482.300048828125,2636.199951171875,577.6500244140625,930.1500244140625,300.3999938964844
2026-07-21,2692.39990234375,1364.9000244140625,4292.5029296875,267.0,153.6699981689453,240.02999877929688,4576.7998046875,3383.300048828125,645.0499877929688,1458.4000244140625,2814.89990234375,586.0499877929688,931.0,299.79998779296875
2026-07-22,2692.800048828125,1339.699951171875,4484.85986328125,264.8999938964844,151.3800048828125,234.8000030517578,4615.39990234375,3409.39990234375,626.8499755859375,1500.4000244140625,2736.5,580.7000122070312,926.0,292.95001220703125
2026-07-23,2668.800048828125,1323.4000244140625,4389.4794921875,263.1499938964844,149.89999389648438,233.16000366210938,4652.10009765625,3394.300048828125,622.0499877929688,1470.800048828125,2762.199951171875,562.2999877929688,930.0999755859375,290.8500061035156
2026-07-24,2637.89990234375,1333.0999755859375,4337.2001953125,265.45001220703125,149.3300018310547,234.7100067138672,4674.7001953125,3388.89990234375,618.75,1484.800048828125,2731.199951171875,561.1500244140625,917.75,295.3999938964844
2026-07-27,2710.199951171875,1329.0,4486.2998046875,265.54998779296875,150.27000427246094,236.1699981689453,4685.2001953125,3368.800048828125,645.0,1481.4000244140625,2714.0,561.3499755859375,932.2999877929688,296.25
2026-07-28,2736.199951171875,1345.0999755859375,4489.89990234375,268.29998779296875,150.6999969482422,237.0800018310547,4707.2001953125,3363.199951171875,654.9000244140625,1469.4000244140625,2731.800048828125,548.4000244140625,921.0499877929688,291.0
2026-07-29,2758.39990234375,1350.0,4448.7001953125,273.04998779296875,152.91000366210938,249.47999572753906,4745.2998046875,3419.89990234375,660.5,1479.4000244140625,2667.60009765625,545.9500122070312,917.0,296.3999938964844
2026-07-30,2746.199951171875,1336.4000244140625,4406.7998046875,275.25,151.74000549316406,246.9499969482422,4619.7001953125,3366.300048828125,657.7999877929688,1472.4000244140625,2671.60009765625,535.5999755859375,931.1500244140625,296.1000061035156
2026-07-31,2747.300048828125,1333.0,4359.7998046875,274.5,151.97999572753906,256.4599914550781,4611.2001953125,3318.0,660.1500244140625,1479.5999755859375,2739.89990234375,541.6500244140625,930.5,298.95001220703125
2026-08-03,2810.0,1322.199951171875,4424.89990234375,277.54998779296875,156.1699981689453,263.0,4539.5,3381.800048828125,665.0499877929688,1506.5,2697.699951171875,557.25,914.5999755859375,310.3999938964844
2026-08-04,2775.0,1340.0,4357.2001953125,278.8500061035156,153.92999267578125,265.0,4529.2001953125,3394.300048828125,658.0,1493.300048828125,2771.89990234375,557.3499755859375,914.0499877929688,301.5
2026-08-05,2760.0,1326.5,4357.2001953125,278.8500061035156,154.0800018310547,261.95001220703125,4529.2001953125,3394.300048828125,665.7000122070312,1493.300048828125,2771.89990234375,575.1500244140625,914.0499877929688,309.79998779296875
2026-08-06,2748.10009765625,1334.5,4450.2001953125,275.6000061035156,154.35000610351562,265.5,4545.0,3318.0,659.2000122070312,1523.800048828125,2786.60009765625,580.0,925.1500244140625,317.20001220703125
